comment,channel_name,date,like_count,dislike_count
Burung dikejar naga ngakak🤣🤣 rangermas 👍,@abdulajis6933,2023-02-22 16:46:33+00:00,0,0
lemon spam emot layla yg lol lucu bet woe wkwk,@JKV-192,2023-02-22 09:52:24+00:00,0,0
"AE VS RRQ 

1:03:00 Game 1
2:13:45 Game 2

AURA VS GEEK

4:16:05 Game 1
4:54:12 Game 2",@Unpredicted_x,2023-02-20 22:28:37+00:00,9,0
"Ada pemain legenda/senior yg membawa pro horshi menang dan
Yaitu lemon",@ginanjarginanjar2522,2023-02-20 12:42:06+00:00,0,0
"PRO HORSHI TETAP DIHATI
Walaupun menang maupun kalah ☺️",@ginanjarginanjar2522,2023-02-20 12:39:31+00:00,2,0
Salfok ke jam tangannya lemon 🔥🔥🔥,@dsir004,2023-02-20 12:00:30+00:00,0,0
Hero gw di pakek lemon coy,@rehanxmen8259,2023-02-20 11:28:10+00:00,0,0
"Saran buat mpl, highlight mvp heronya kasih skin sesuai ketika perform lah 🤣",@genjipratama4333,2023-02-20 10:07:07+00:00,0,0
2:24:01 momen fatal😱,@agenilham2412,2023-02-20 08:24:26+00:00,1,0
4:33:22,@CALLMeArr,2023-02-20 07:31:29+00:00,0,0
Masha lemon gg,@arjungerry6168,2023-02-20 04:53:38+00:00,0,0
2:42:17,@CALLMeArr,2023-02-20 03:32:14+00:00,3,0
A very bad cheater Game. Never play it unless you like to play cheaters at all time,@kennethwu1561,2023-02-19 23:40:31+00:00,1,0
player moskov GOBLOK,@dimasaprisian9623,2023-02-19 16:08:41+00:00,0,0
"Mpl id gada rencana re desain efek apa? Bosen dgn barong, indo gk cuma barong bosss",@digi2837,2023-02-19 15:41:10+00:00,0,0
1:16:56,@CALLMeArr,2023-02-19 14:07:53+00:00,4,0
BTR MESTI GANTI MARKYYYY BANG :hand-pink-waving:,@santriintelek_1,2023-02-19 12:25:41+00:00,0,0
Aku mau liat RRQ tanpa adi🙃,@nicotriakbar12,2023-02-19 10:34:43+00:00,0,0
"Lama banget dah, perasaan 30 menit mulu",@nicotriakbar12,2023-02-19 10:34:20+00:00,0,0
banana,@itsmeeza195,2023-02-19 08:10:08+00:00,0,0
Lu lu pada sadar. ? Venue mpl kecil bgt galuas. njir. Kedua. Headset nya Murahan bgt itu. Yg ketiga Lu tambahin sendiri,@fianfraza5879,2023-02-19 07:47:01+00:00,0,0
Kalo liat alter ego main ini jadi kangen sama coach nasi uduk yg selalu membawa buku² anehnya,@daffanabilarrafiabi7083,2023-02-19 06:34:30+00:00,1,0
Lemon full senyummmm arghh,@princessz6518,2023-02-19 05:35:05+00:00,0,0
"Sengaja dikasih part per part biar keliatan view nya, jelas view kalo RRQ On air pasti pecah 5Jt view, JELAS TEAM DUNIA

- VIVA RRQ",@Hmmmmmm9999,2023-02-19 05:29:15+00:00,0,0
"Orang2 yg suka taunting kyk godiva dan high klo posisinya under trus ditaunt bisa lebih down mentalnya dari pada orang yg gk taunt, prinsip dasar kerja mental manusia, jadi kurang2in taunting",@Edwinzamani,2023-02-19 04:23:13+00:00,1,0
Aura ngapa dah,@zio9584,2023-02-19 02:37:36+00:00,0,0
Apa si Aura..turuuu trosss..keluarin aja Godiva dri kmrn under,@fendyardianto5954,2023-02-18 20:08:26+00:00,0,0
🔥,@msyou9731,2023-02-18 19:19:29+00:00,0,0
oji promo kopi apa promo dildo?,@tsfh9235,2023-02-18 18:18:44+00:00,0,0
"Itu Albert kenapa ya Ngoto ke Clay, sampe Lemon terdiam Ngeliat mereka cek cok, mungkin sebenarnya Clay bisa terbang tapi malah tetap di situ yg ahir nya mati jadi mungkin Albert ngomong ke Caly seharus nya lari menghindar bukan malah diem mungkin Gk tauh ah hanya mereka di situ yg tau masalah nya",@kimhani5797,2023-02-18 18:16:02+00:00,2,0
"Si Tukang Analis jdinya Kya bukan Lgi nganalisis Game, Lebih ke Reporter lgi bacain Berita 😭✌",@muharfafaa1374,2023-02-18 16:09:45+00:00,1,0
Pucuk dingin bos ONIC E-SPORT 💛,@zeed940,2023-02-18 16:02:15+00:00,1,0
Echo malu liat aura payer😭,@Harryfathurr,2023-02-18 15:58:37+00:00,1,0
"ACILLL LIAT LEMON CIL, ACIL LIAT LEMON MAIN YAAA",@fiqryfaturrahman7171,2023-02-18 15:18:11+00:00,8,0
Pake part partan,@Grisna_25-,2023-02-18 15:00:17+00:00,0,0
Lemon selalu mengejutkan,@asepwhyyoeywahyudin,2023-02-18 14:02:03+00:00,0,0
Aura terpuruk,@rhmnsayuti,2023-02-18 13:36:54+00:00,0,0
tutor martis By @ishlahmuhammad_,@UstadzRaleii,2023-02-18 13:01:14+00:00,0,0
Udil x pycho menit berapa,@alfretinyustian2156,2023-02-18 12:41:30+00:00,1,0
4:18:09 wkwkwk,@K4NJUD64DAG,2023-02-18 12:13:18+00:00,2,0
5:09:30 kok kayak HP IPHONE sih😮😮😮,@RrqHoshi1,2023-02-18 12:12:51+00:00,1,0
Geek kasih kejutan semoga konsisten sampe play off,@kasyatunnisaa3312,2023-02-18 11:59:38+00:00,14,0
Ini apa ni  maksudnya mpl  pake sgala di part,@syahroyandesta7457,2023-02-18 11:49:26+00:00,0,0
"KAPITALIS, OTAK CUAN",@indovip7390,2023-02-18 11:46:34+00:00,0,0
1:13:33,@14April_preset,2023-02-18 11:43:11+00:00,3,0
tabrak sajalah,@zhenuel,2023-02-18 11:41:03+00:00,0,0
Turnament ampas membosankan.yg kluar hero itu2 aja.turnament taek kucing,@theredsliverpool5994,2023-02-18 11:28:48+00:00,0,0
"Itu yg bikin animasi intronya kelamaan dah, seharusnya cuman se durasi loading aja. Ini malah udh gebuk2an br kelar",@danthovict381,2023-02-18 11:28:10+00:00,0,0
Gak asik analisnya lambat ngomongnya terlalu drama (lebay). Masak analis mau 2 jam sendiri. Opung wa2 n prof KB jg yg betul.. disclaimer opini sendiri,@nanda88tommy76,2023-02-18 11:27:50+00:00,0,0
Aura reset pabrik,@odyttampan,2023-02-18 11:20:45+00:00,0,0
O4.45.11 parah si,@akupintar99,2023-02-18 11:20:22+00:00,0,0
Ada part part segala yah sekarang,@ramdanandika192,2023-02-18 11:15:36+00:00,0,0
1:30:39 spill dong siapa,@caturharyo1691,2023-02-18 11:11:45+00:00,4,0
AE JADI BADUT MULU YA HADEHHH,@kbesar9061,2023-02-18 10:56:41+00:00,0,0
Tlol kena spoiler gw suuuuuuuuuuuuuuuu,@ojodan8141,2023-02-18 10:50:22+00:00,0,0
"Kalau gini terus, bisa turun viewer kalian.
Komit lah sama waktu yg kalian kasih.
Ajarkan kami menghargai waktu",@baluhaptuju7259,2023-02-18 10:45:03+00:00,0,0
volume nya kurang keras,@balmondtiktok8100,2023-02-18 10:42:17+00:00,1,0
Report ajah udah mpl by Indonesia,@jrxototsuki7391,2023-02-18 10:41:15+00:00,0,0
7,@gilram_ackerman,2023-02-18 10:39:08+00:00,0,0
7,@gilram_ackerman,2023-02-18 10:39:01+00:00,0,0
bjir end stream🗿,@Aliando354_Roleplay,2023-02-18 10:37:57+00:00,1,0
Di jawdal jam 5 mulai jam 6 ngaret 1 jam. Indo indo seneng nya ngaret. Wkwkw... 😂,@amartawakalasegaf6613,2023-02-18 10:22:23+00:00,0,0
Mulai nya jam 6 wkwk...,@amartawakalasegaf6613,2023-02-18 10:21:42+00:00,0,0
Jadwal ampas amat,@amartawakalasegaf6613,2023-02-18 10:21:24+00:00,0,0
AYO EVOS AKU PADAHAL DUKUNG RRQ SIH,@daffiraditya2517,2023-02-18 10:14:24+00:00,1,0
"Sudah ku bilang kwkwk, GEEK bakalan ngasih surprise 🔥",@skuntul5176,2023-02-18 10:13:00+00:00,17,0
1:16:16,@Dony21,2023-02-18 10:07:33+00:00,2,0
Dih ajg gue buru2 beli kuota ternyata di stop dulu🗿,@muhammadtegarpambudi7554,2023-02-18 10:05:06+00:00,0,0
Kurang apa duitnya di jadiin part part???,@ghozydranody9577,2023-02-18 10:00:40+00:00,0,0
Tiap rrq main pasti nyentuh juta viewnya...yg kmrin 5 jtaa skrng ada rrq udh 2.5 jta...biar bukti kta liat bsok nyentuh sgtu gak..klau gk emng power kondom sekuat itu😂😂,@aryoo8620,2023-02-18 09:58:24+00:00,1,0
MAKIN SINI MAKIN NGARET JADWAL NYA,@Sansxmarjan,2023-02-18 09:57:21+00:00,0,0
5.06.50 ada yg janggal,@Angelchan.,2023-02-18 09:49:43+00:00,2,0
sebenarnya yang di interview yang mvp jangan semuanya,@Bimayudha-fo7gb,2023-02-18 09:47:28+00:00,2,0
lah anjir  kok berenti,@faizhilmipratama3197,2023-02-18 09:45:52+00:00,0,0
Jam nya ngaco gajelas,@akmalalfajr5432,2023-02-18 09:45:26+00:00,1,0
4 game adik adik makanya restream lagi dulu,@Fahry1,2023-02-18 09:38:30+00:00,2,0
"Match 1 ae vs rrq 1:02:55
Match 2 ae vs rrq 2:13:35

Match 1 geek vs aura 4:15:55
Match 2 geek vs aura 4:54:00

Bantu subscribe https://www.youtube.com/@GGesports948",@focus.on.what.matters,2023-02-18 09:34:47+00:00,97,0
Aura kembali ke performa awal jd badut,@mashero6025,2023-02-18 09:30:01+00:00,1,0
Buset p2,@blzxmlbb9116,2023-02-18 09:28:09+00:00,0,0
Udah Ketebak 😂,@dii9557,2023-02-18 09:25:40+00:00,4,0
Wkwk😂 Ada part 2 cuyyy😂,@jayyyxml,2023-02-18 09:23:54+00:00,2,0
Kenapa gk live teruss,@violet9298,2023-02-18 09:23:31+00:00,0,0
Lhhh,@violet9298,2023-02-18 09:23:18+00:00,0,0
gw ganteng,@Bocil_Mew1ng,2023-02-18 09:22:13+00:00,0,0
Geek luke jago banget bikin momen,@jefrijonathanhutauruk6894,2023-02-18 09:21:27+00:00,3,0
Aura kembali kesetelan awal kynya,@rsaizer547,2023-02-18 09:18:52+00:00,4,0
"Mungkin terlalu panjang, nanti dikira subathon",@luluqz8164,2023-02-18 09:17:27+00:00,0,0
Yaelah pake PART 2 udah kaya tiktok aja nih MPL 🗿,@rezza9490,2023-02-18 09:17:14+00:00,242,0
Ngebug,@rinaalghozali6256,2023-02-18 09:17:07+00:00,0,0
Mantap mpl s11,@dzakytamam9830,2023-02-18 09:16:28+00:00,1,0
Loh kok udahan,@beegaming865,2023-02-18 09:15:05+00:00,1,0
ngeri geek,@emotbatu2336,2023-02-18 09:14:11+00:00,3,0
Frist nihh🔥,@ke0ng559,2023-02-18 09:14:08+00:00,0,0
PERTAMA,@masoied5720,2023-02-18 09:14:04+00:00,0,0
p,@anandasetiawan1682,2023-02-18 09:13:30+00:00,1,0
"match 1 branz di mpl, di evos.",@exarp406,2024-06-10 13:13:08+00:00,0,0
1:42:40,@rusdirusdi1989,2023-03-24 07:35:52+00:00,0,0
EVOS INDOMARET,@ardioke,2023-03-18 13:11:42+00:00,0,0
EVOS INDOMARET,@ardioke,2023-03-18 13:11:31+00:00,0,0
EVOS AWAS BUTA MAP,@ardioke,2023-03-18 13:06:03+00:00,0,0
Ayo semangat onic,@aling0191,2023-03-05 13:20:49+00:00,0,0
"4:57:41 
Sayangku😘😘😘",@dimasfirjatullah8410,2023-03-01 02:51:14+00:00,0,0
Malah ngejungle si markyy lol luuu,@murziqinramadhan9898,2023-02-27 09:52:38+00:00,0,0
Markyy ngelawakkk,@murziqinramadhan9898,2023-02-27 09:49:53+00:00,0,0
blunder BTR,@rianmaulana3219,2023-02-25 09:57:28+00:00,0,0
Chou rbl chou selada,@tikaeffendi123,2023-02-23 05:16:43+00:00,0,0
"1:42:33
2:21:41",@muhammadilham3257,2023-02-23 04:14:31+00:00,1,0
Semangat evos,@aisyahicha-5029,2023-02-22 10:11:03+00:00,1,0
5:14:20,@CALLMeArr,2023-02-22 07:09:57+00:00,0,0
"EVOS VS RBL

1:42:40 Game 1
2:21:49 Game 2

ONIC VS BTR

4:25:13 Game 1
5:34:29 Game 2",@Unpredicted_x,2023-02-21 22:44:53+00:00,17,0
2:37:44,@CALLMeArr,2023-02-21 03:54:35+00:00,1,0
#EVOSROAR 💙💙💙,@愛zetsu,2023-02-21 03:05:24+00:00,2,0
Main rbl kayak pemain epic,@dwicahyono1994,2023-02-20 03:48:18+00:00,0,0
BTR butuh belajar lagi 🤣 nafsu mu membunuhmu 🤣,@darkweb0203,2023-02-20 02:44:18+00:00,0,0
Udah WIDJANARKO MSUK TIMNAS MLBB AJA,@adistenlivanbone356,2023-02-19 23:33:24+00:00,0,0
RATA kanan,@FzQ9856,2023-02-19 15:41:39+00:00,0,0
Draft pick yg sangat khas dari ONIC_ADI 👍,@ImOkayYourOkay,2023-02-19 12:05:18+00:00,2,0
tutor kadita gua kyy,@akbrmrtn2682,2023-02-19 07:05:46+00:00,0,0
Tisu yng,@Edwinzamani,2023-02-19 06:47:12+00:00,1,0
"Emg Evos yg ini beda bgt, deserve menang worlds IESF, player2nya humble gak songong sama yg udah2, Hebat mental juara. Salam dari kingdom",@kaiser77777,2023-02-19 06:36:03+00:00,9,0
kyy beban,@rickysaputra9121,2023-02-19 06:21:10+00:00,0,0
