comment,channel_name,date,like_count,dislike_count
Yehezkiel gk di interview 🥲,@syukhrawardi2685,2024-08-24 16:07:59+00:00,14,0
Yawi kemana?,@fathiararyadihyan6393,2024-08-24 16:07:01+00:00,2,0
Aboy bnr* gilaa,@Assegaff03,2024-08-24 15:56:03+00:00,0,0
j,@d_1829,2024-08-24 15:55:01+00:00,0,0
Untuk evos jgn mainin branz lagi,@AdeNani-gq6pn,2024-08-24 15:53:50+00:00,5,0
#VIVARRQ,@Acengg18,2024-08-24 15:51:56+00:00,1,0
Aeron mirip ericko lim,@raymonsugiyono1286,2024-08-24 15:39:35+00:00,2,0
pecah rek epos,@Meizzy_45,2024-08-24 15:38:12+00:00,5,0
Alhamdulillah Liquid menang lagi💙,@Amamm-y9y,2024-08-24 15:35:12+00:00,10,0
"Ati2 ntr kyk dlu, niat mau ngantongin malah dikantongin",@BraddPitt-qz3cz,2024-08-24 15:33:40+00:00,14,0
p,@34_muhammadsholehxdpib23,2024-08-24 15:31:08+00:00,0,0
Moreno ajg banyak gaya jadi kena come back,@anggerallvlog,2024-08-24 15:29:48+00:00,2,0
Ke tiga nih,@CUBAreal.,2024-08-24 15:26:58+00:00,0,0
Prediksi Gua Salah Semua anjir,@gaktahusiapa2980,2024-08-24 15:26:21+00:00,4,0
P,@IbnuBalistik,2024-08-24 15:24:57+00:00,1,0
nt,@fajarhaki3191,2025-01-25 19:45:56+00:00,0,0
Bisa bisanya orng kek matt jdi pro player,@abdillahfazri9557,2024-10-14 04:16:53+00:00,0,0
"heran kenapa setiap match pasti aeron di overhate sama org org, padahal gameplay dia bagus bgt di setiap match",@acaaaaac,2024-10-12 04:09:23+00:00,1,0
Timm whwuuwuwhuuek😹,@2g_andiahmadrafsanjani13,2024-10-07 16:17:38+00:00,0,0
4:40:05,@nuell7,2024-10-07 09:53:47+00:00,1,0
"3:36:55
4:39:05
4:44:36
4:45:50",@giant_mice,2024-10-02 15:05:49+00:00,0,0
"4:45:05 skylar lucu ngakak bgt 😂
4:46:38 skylar keren sihh",@FebiLina-i3u,2024-09-27 04:55:59+00:00,0,0
"Yaelah liquid""",@nanopratama2077,2024-09-15 15:40:49+00:00,0,0
4:46:36,@qorikaja7786,2024-09-06 15:26:36+00:00,1,0
Pak pulung 😂😂😂,@KUNTULKECIK,2024-09-05 22:17:46+00:00,0,0
Kesini pgn liat regie pas interview❤😂,@makingfunofme7303,2024-09-05 09:35:33+00:00,0,0
1:55:45 sekop sekop,@riskaae9216,2024-09-04 14:37:11+00:00,1,0
Nambah lagi menit nya @njin9,@PernuKlazz,2024-08-31 13:31:12+00:00,0,0
Nambah lagi @njin9,@PernuKlazz,2024-08-31 13:30:38+00:00,0,0
"Sok kren player""ML cokkk, jis biasa aja kalles...",@fharishayden7235,2024-08-29 22:26:35+00:00,0,0
Btr vs Evos game 2 (clawkun) bingung ngambil ulti apa emang sengaja ngalah !,@qnoyyyyyyy,2024-08-29 16:41:12+00:00,0,0
keren,@Chimonnn,2024-08-29 15:54:27+00:00,0,0
ngeri banget sih RRQ ya,@morenoprayoga7271,2024-08-29 06:04:09+00:00,0,0
"KEMENANGAN INI MILIK LIQ eh gk jadi, AR AR QIU. HAHAHA",@luciusverus480,2024-08-29 05:20:49+00:00,0,0
4:03:10 pa pulung knp ya 😂😂😂,@agytanggagita427,2024-08-28 06:25:09+00:00,2,0
"Goldnya rbl ""buangan"" katanya",@rizkychand425,2024-08-28 01:51:23+00:00,0,0
REKT jadi couch 😂😂😂 ikut tanding ajh ga bener wkwkwk,@f.c9811,2024-08-27 18:27:16+00:00,0,0
zhuxin pake flicker? wkwkwkw,@Rahmatdesign_Official,2024-08-27 17:16:55+00:00,0,0
Heboh. Au au au au auwwwwwww. Dupir senggol dong. Auuwww auuwwwww,@A_Gchanell,2024-08-27 14:55:26+00:00,0,0
Baru tau kalau BTR Age di aov dlu ternyata coach nya EVOS 😅,@ryanfuji.r9810,2024-08-27 13:06:34+00:00,1,0
hahaha menurutku mereka semua mendengarkan Stepi Mixtape,@GivingStylish,2024-08-27 10:45:33+00:00,0,0
"3:32:07 rrq vs tlid match 1

4:16:17 match 2",@Ciyavy,2024-08-27 10:06:09+00:00,3,0
i wana miss hikari please please please please please please 1488886049 (16238),@soheilam18,2024-08-27 08:48:40+00:00,0,0
give me diamond please please please please please please please please please 1488886049 (16238),@soheilam18,2024-08-27 08:48:22+00:00,0,0
Mama Gufron bisa bahasa Mobile Legend,@kacangijo201,2024-08-27 08:30:20+00:00,0,0
https://youtube.com/shorts/szkkUI4BYAw?si=axttLPll3oFbNfX6,@kenzochannel3760,2024-08-27 05:45:34+00:00,0,0
4:03:10 mo nyebut Liquid ya pa?🤣,@gyy_xiiv,2024-08-27 05:20:04+00:00,1,0
PULUNG ❤️ AULIA,@Masasayaa,2024-08-27 03:49:16+00:00,1,0
4:11:56,@ਊyyyyyyy,2024-08-27 01:25:05+00:00,0,0
"Gw ulang ulang bagian super ken ngomong ""kamu gapapa fin"" geli banget dengernya klo ke sesama cowo😭",@ganangprsty,2024-08-27 00:20:08+00:00,3,0
4:03:09 pak pulung keselek apaan tuh mau bilang tim liquid kah? 🤣🤣,@gorenganoncom1982,2024-08-27 00:11:42+00:00,7,0
4:46:36,@Makbeti_shorts,2024-08-26 18:32:53+00:00,0,0
Hapus,@paijolondo-y3s,2024-08-26 16:58:35+00:00,0,0
rbl maen kocak bgt sumpah wkwkwkwkwk,@NananKrisna,2024-08-26 16:54:58+00:00,0,0
Uraaa,@koalal-u1c,2024-08-26 14:08:26+00:00,0,0
AE main ya kocak bgt sumpah,@NananKrisna,2024-08-26 13:48:03+00:00,0,0
4:03:06 pak pulung keselek kuda 😂😂,@DeeBozz-m4p,2024-08-26 13:24:57+00:00,5,0
Di pucuk dingin🥶,@sanzsuuuuuuu,2024-08-26 13:20:51+00:00,0,0
Sekolah lagi ya dek,@rezasukmana6944,2024-08-26 12:58:44+00:00,0,0
indomie pride,@anciofficials30,2024-08-26 12:33:52+00:00,0,0
57:27 Nnael juga ikut kagett😂,@peachiee_4,2024-08-26 11:58:46+00:00,10,0
sipp lah.. ,@enjoyshoopingjakarta5495,2024-08-26 11:44:51+00:00,0,0
Kunciin matt dikamar mandi😅,@vikriardiansyah7617,2024-08-26 11:18:33+00:00,0,0
"8:48:13
Hertod
Dimention",@wasaiken,2024-08-26 11:12:43+00:00,0,0
4:40:47 aeron boong boong boong,@JovanAjah11,2024-08-26 11:01:21+00:00,0,0
Gatau kenapa kalau taunting RRQ dan TLID kok malah lucu aja yaa.. Menghibur. Kayak temen ke temen.. 😊 Nggak ada baper baper nya nih,@AnisaRi-r9l,2024-08-26 10:31:18+00:00,16,0
menit 3.35 skylar & dyren kocak 😂😂😂,@energenrasabalado969,2024-08-26 09:05:44+00:00,0,0
Ini baru rrq yang gw kenal 4:44:57 mewing rek😂,@taraabrar3502,2024-08-26 08:47:01+00:00,0,0
"Rbl rusak mainya
😅😅",@imamfauzy4091,2024-08-26 08:32:24+00:00,0,0
"Keputusan King MATT sudah tepat teleport ke lord karena nael darahnya sudah sedikit, vision King MATT selangkah lebih maju, seperti pepatah kuno mengatakan ""tapi 4 orang lainnya yg gak bisa ngimbangin King MATT"".",@mamman_resing,2024-08-26 07:56:29+00:00,7,0
Kawal RRQ ❤,@nillarosaliani3457,2024-08-26 07:55:38+00:00,0,0
pucuk,@ogisaputra9094,2024-08-26 07:01:21+00:00,0,0
MATT TOLOL,@biasmahardika8557,2024-08-26 06:45:05+00:00,0,0
Trending 1 gilaaa😂,@jhomyy9111,2024-08-26 06:43:06+00:00,0,0
q,@ghazallahdanurwenda8825,2024-08-26 06:14:49+00:00,0,0
4:03:10  mulut pak pulung typo😂,@f1rmansyahjr,2024-08-26 06:10:36+00:00,2,0
"Fun fact 9 tim yang ada di mpl id memiliki warna yang sama yaitu 
3 tim biru = liquid evos rbl 
3 tim merah = ae btr geek 
3 tim kuning/oren = rrq onic dewa
Kurang tim ungu ama ijo",@RucikaPivisi,2024-08-26 06:00:36+00:00,7,0
"debut dan pertandingan ke dua melawan tim yg lagi down.
playernya baru liquid udah kayak diatas awan.
ketemu rrq jadi telur kan.
bagusan jg kabuki yawi, hanya saja kalian tampil debut dan kemarin pas lawan kalian tim yg lagi down jadi kayak bersinar, sekarang tenggelam lagi 😂.",@dimasyudhahanggara4078,2024-08-26 05:50:03+00:00,0,0
Syaklar si physical touch❤,@melindaofficial1375,2024-08-26 04:27:53+00:00,0,0
4:46:36,@grekhie,2024-08-26 03:44:21+00:00,1,0
❤️❤️❤️❤️,@nurulfatimah4374,2024-08-26 03:37:47+00:00,0,0
letat nonton we,@arisafutra5376,2024-08-26 03:34:25+00:00,1,0
dari team Li.. pak pulung 😂😂,@banyakpikiran8711,2024-08-26 03:12:32+00:00,0,0
Dengerin menit4:03:11,@SakaAdinata6,2024-08-26 02:28:23+00:00,5,0
4:46:37😮wow,@heniheny160,2024-08-26 02:25:12+00:00,0,0
Bude paling senang klau ada tauting,@WijayaHuang-x6i,2024-08-26 02:25:11+00:00,0,0
"Pak Pulang mau bilang L..... apa itu😂😂😂😂
Ngakak",@kimhani5797,2024-08-26 02:19:02+00:00,0,0
Yg juara full indo harusnya,@mset23,2024-08-26 01:40:40+00:00,2,0
"Gemes liat dreams maen Franco, pelit keluarin rante..",@geminiindra2825,2024-08-26 00:36:58+00:00,1,0
YANG DIBAN KOMEN HARUSNYA YG JUDOL DAN YG SPAM MIN!,@SAYANGQSAYANG,2024-08-25 23:22:04+00:00,1,0
Luke sarkas nino,@diabbllo,2024-08-25 22:57:07+00:00,0,0
"Kenn ngomong lebih milih ktemu Albert biar full indo, lah BTR aja gold Lane nya pH jirrr 😂😂😂",@zainulabdillah8117,2024-08-25 21:20:51+00:00,20,0
comeback,@SyahrulGunawan-gm8um,2024-08-25 20:14:10+00:00,0,0
( Skylark jago tapi lebih jago gw ) eeh taunya main moskov cosplay zilong 🤣🤣🤣,@bayuutama3238,2024-08-25 19:54:53+00:00,9,0
M A T T B0D0H BANGET MAINNYA,@raditradit5673,2024-08-25 19:22:25+00:00,1,0
Fungsi MATT,@raditradit5673,2024-08-25 19:14:38+00:00,1,0
"menjadi milik dari timmm lillllll, rrq hoshii ee",@barbarg835,2024-08-25 19:12:42+00:00,1,0
❤😂Z❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂😂😊😢😅😅😢😢😢😅😅😊😅😊😅😊😅🎉😢😢😅😊😊😊😊😊😊😊😅😂🎉😢😢😢😢🎉😮😢😮🎉🎉😮😢😊😊😊😅🎉😊😅🎉🎉🎉😮🎉😮😮😊😊😢🎉😅😢😂😂😢😂😢😢😂😂😮🎉😊😢😢🎉😂😮😢😮🎉😮🎉😢😊😢😢😊😢😊😂😮🎉😮😢😢😢😂😂😮😢😊😮😮🎉😂😢😊😢😢😢🎉😮😊😅😢😮😮🎉😮🎉😢😢😢😢😢😢😢🎉🎉😢😢🎉😢😮😢🎉😢🎉😅😢😢😢😮😢😢😂😢😢😢😊😢😢😊😊😊😢🎉😊😂😊😢😅🎉😢😢😮😊😢😢😢🎉😢😢😢😊😮😊😊😢😢😢😢🎉😢😢😢😢😂😮😢😊😢😮😮😢🎉😢😢😢😢😢😢🎉😮😢😂😢😢😢🎉😢😢😢😢😂🎉😢🎉🎉😮😢😮🎉😢😢🎉🎉😢😢🎉😢😅🎉😂😢😂😢🎉😢😊😢😊😢😊😢🎉😮😢😮😢😮🎉😢😢😢😢😢😮😮😢😢🎉😢😢😮😢😢😊😢😂😮😊🎉😢😢😢😢😊😊😮🎉😊😢😮😊😢😊😊😮😮😢😢🎉😊😊😮😢😢😢😮😢😢😢😢😢😂🎉😢😊😊😢😢😢😢😢😢😊😊😊😢😢😂😢😮😢😢😢😂😢😢😢😢😂😢🎉😅😊😂😂😮😮😮🎉🎉😢😮😊😮😂🎉😢😊😊😢😢😢😊😮😂🎉🎉😂😂😮😮🎉😮😢😂😢😮🎉😂😢😂🎉😮😮😮😢😅🎉😢🎉😢😢🎉😮😅🎉😅😢😮😮😢😢😂😢😮😢😮😢😢😢🎉😢🎉😮😢🎉😢🎉😢😢🎉😢😢😊😢😢😂😢😢😮😂😢😮🎉😮🎉😊😢😊😂😊😢🎉😢😊😊😊😊🎉😊😂😢😢😢😢😢😢😢🎉😢🎉😮😂😂😢😅😢😊🎉😢😢🎉😮😮😂😢😊😊😊😢😮😢😂😢😮🎉🎉😢😮😂😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😊😊😢😊😊😢😮🎉🎉😮😊😢😮😢😮😂😂😢😂😢😢😊😢😢🎉🎉😢😢😮😮😮😂😮😂😂😊🎉😢😂😮🎉😢😢😢😢😊🎉😊😊😢😢🎉😊😊😢😊😂😢😢🎉😢😂😢😮🎉😅🎉😅😂😮😢😢😢😂😮😮😂😮😢😂😮😂😢😮😮😢😢😢😢😢😂😮😢🎉😊😢😂😢😊😂😂😂😊😢😮😢😮😢😢😮😂😢😮🎉😮😢🎉😂😢😢😂🎉😢😊😢😢😮😢😢😮😮😅😢🎉😢🎉😮😮🎉🎉😢😢🎉😮😮🎉😮🎉😢😢😢😢😢😢😢😊😢🎉😅😮🎉😮😢😢😂😮😮😢😮😅😮😂😮😢😊😮🎉😢😢😮😢😢😢😅😮🎉😅😢🎉😢😢😮🎉😢😢😢🎉😮😢😂😢😅😊😂😢😂😢😢😢😢😮🎉😮🎉😢😢😢🎉😢😢😢😮😢🎉😢😮😢😮🎉😂😢😅😅😮😅😢😢😢😂😮😮😂😊😮🎉😮😂😊😢😢😮😢🎉😅😮🎉😢🎉🎉😢😂😢🎉😢😂😢😅😅😂😢😅🎉😢🎉😢😢😮🎉😂😢😅😊😢😢😢😢😅😮🎉😮😢🎉😢😮😊😮😂😂😊😢🎉😮😢😢😢🎉😂😢🎉😢😢😢😢😢😂😢😊😊😊😢😢😢🎉😮😢😢😢🎉😢😢😮😢😢😂😢😢😮😢😢😢😂😢😢😢😊😊😮😂😢😢🎉😊😮🎉😊😂😢😂😅😊😮😊🎉😢😢😂😢😮😊😢🎉😮🎉😮😢🎉😮😢😢😢😢😮😂😢😢🎉😢😮😮😢😢😮😢😮😢😢😮🎉😢😢😮😂😮😢🎉😮😢😊😢😢😢😢😢😢😮😊😊😢😢😢🎉😮😢😢😢😊😢😊😢😊😮😢😢😮😢😮🎉😢😮🎉😮😮😢😮😢😂😢😢😢😢😂😢😮😢🎉😢😊😢😢😢😮🎉😢😮😢😢😮😢😢😢🎉😢😢😮😢😢😢😂😢😮😢😢😢😢😢😢😢😢😢😢😮🎉😢😢😢😅😢😢😢😢🎉😮😢😅😢😢😊😊😢🎉😮😢😢🎉😮🎉😮😮😢😢😢😢😢😢😢😢😢😢😢🎉😮😂😢😂😢😢😂😢🎉😮😮😢😮🎉😢😊😊😊😢😊😢😢😮😊😢😊😊😮😢😢😢😢🎉😂😊😊😢😊😢🎉😮😮😊😊😢😊😢😊😢😮🎉😊😢😮😢😅😢😮😢😢🎉😢😮😢😊😊😢😊😢😊😢😊😮😊😂🎉😢😢😊😢😊😂😮😅😮😢😊😊😅😂😅😂😅🎉😮😊😊🎉🎉🎉🎉😢😂🎉😊😮🎉😮😢😢😢😊🎉😅😊😂😮😂😮😮😢😢😢😢😢😅🎉😅😢🎉😢😢😢😊😢😮😮😢🎉😮😢😮😢😢😢😢🎉😊😂😢😢😢😮😮😢😮🎉😂😅🎉😢😢🎉😮😢😢😢🎉🎉😮🎉😮😢😂😂😂😢😢🎉😢😂😢😮😢😮😢😢😢🎉😢😢🎉😢🎉😮🎉😮🎉😢😢😮😢😊😊😢😮😊😢😢😢😮🎉😮🎉😂🎉😊😂😢🎉😮😢😊😊😢😊😮😊😢😢😢😢😢😢😢🎉😢😢😢😮🎉😮😢😢😊😊😢😂😢😢😢😮😢🎉😮🎉😮🎉😮😢😊😢😢😢😮😮😢🎉😢😢😢😮😢😮😊😢😢😊😢🎉😮😢😢😂😂😂🎉😢😮🎉😢😂😂🎉😮😢😊😢😢😅😊🎉😢😮😮😂😮🎉🎉😢🎉🎉😢😂😢🎉🎉😢🎉😮😮🎉😢😢😢🎉😮🎉😢😮😮😅😢😢😢😂😮😢😢😢🎉😢🎉🎉😢😢😢😮🎉😢😊😢🎉😢😢🎉😢😢😢😢😮🎉😂😢🎉😢😢😢😢😢😢😢🎉😢😢😢😂😅😂🎉😢😢😮😂😢😢🎉😮😢😢🎉😂😢😢😢😢😂😢😂😢🎉😂😂😢😂🎉😅😢😊😢😮🎉😂😢😊🎉😮😮🎉😢🎉😂😅😅😢😢😂😢😮😢🎉😮😮😢😢🎉😢🎉😮😅🎉😂😂🎉🎉😮🎉🎉😢😢🎉😢🎉🎉🎉😢🎉🎉😢🎉😮😮😂🎉🎉😮😂😢🎉😮🎉🎉😢😮😢😅😢🎉🎉🎉😢😢😢😢😂😂😢🎉😢😮🎉😮🎉😮😮😂😢😢🎉😮😢😮😢😂😅😅😂😮😢😮😢😂😂😢😮🎉😮🎉😅🎉🎉😢😢😮🎉😮😅🎉😢😢🎉😢🎉😂😢😂😢🎉🎉🎉😢😢🎉😂🎉😢🎉😮😢🎉😢😂😢😮😂😢🎉😮🎉😂😂😢😮🎉😢😮😮😮😢😮🎉😢😊😮😮🎉🎉😮😅😮😂😮🎉😮😂😊😮😅😮🎉😮😊😮😢😅😮😂😢😂😮😢😮😮😮😊😮🎉😮🎉😮🎉😮😢🎉😮😂😂😮😅😂😂😢😊😂😢😂😂😂😮😢😢😂😢😢😢😂😂😅😢😂😮😂😢😂😮😮🎉😅😅😂😮🎉😢😅😅😅🎉😊😢😮😅😮😮🎉😅😢😅🎉😮😮🎉😢😮😢😂🎉🎉🎉😂😢😂😮😮🎉😢😂😂😢😮😊🎉😂🎉😢😮😂😅😢😢😮🎉😂😮😂😮😢😂😮😂🎉🎉😂😊😢😮🎉😂😅😂😢😂😅🎉😮🎉🎉😮🎉😮🎉🎉😮🎉😂😮😢🎉😢😂😮😢😢😊😂😮😢🎉😢🎉😢😮😮🎉😮🎉😂🎉😢🎉😮😮😢😂😢😮🎉😢🎉😮🎉😮😢😮🎉😂😮😂😊😂😂🎉😢🎉😢😂😮😂😢😂🎉😂😢😂😮😮🎉😢😂😢😂😂😮😂🎉😮🎉😮🎉😮😮😢😮😮🎉😂😮🎉😅😢🎉😢🎉🎉❤😮😮😢😅😮🎉😮😂🎉😮🎉😅😮😅😂😮😅🎉😢😅🎉😅🎉😂😂🎉😢😅🎉😢🎉🎉😢😢🎉😢😂😢😂😂😢😮😂😅😅😢😂😅😅😢😮😂😢😂😅🎉😂🎉😮🎉😮🎉😮😅😮😢😅😅😮🎉😢😮🎉🎉😅🎉😮😮😅😅😅😂😅😮😮😂🎉😊😅🎉😊😊😊😮😅😅😅🎉🎉😅😅😢😂😢🎉😅🎉😊😊😮😊😊🎉😮😮😊😅😊😢🎉😢😂😊🎉😢😅😢😅😮🎉😢🎉🎉😊😅❤🎉😂😢😅😅🎉😮😊😅😅😅🎉😅🎉😢😅😅😊😅😂😅😢😮😊🎉😮🎉🎉🎉😂🎉😮😂😅😅😊😂😮😂🎉😂😢😂🎉😮😢🎉😂😮😢😢😮😮🎉🎉😢🎉😢😂😂😮😅😢😢🎉😅🎉😮😂😂😂😮😅😢😂😮😂😮🎉😮🎉😮😮🎉😢😂😢🎉🎉😂🎉😂😢😅😮😮🎉😂😅🎉😢🎉😢😢🎉😮😢😮😢😢😂😢😂😮🎉😅🎉😂😮🎉😢🎉🎉😂😂😢😮😂😢😂🎉🎉😮🎉😮😮😢😂😮😂😢😮😂😮😢😅🎉😅😂😢😅😂😅😂😅😢😅🎉😮🎉😮😢😂😢🎉😂😢😂😮😢😮😮😢😮😂🎉😮😮😢🎉😢😂😮🎉😢😂😂😢🎉😂😅🎉😮🎉😢🎉😮🎉😂😢😮🎉😢😮😢😢🎉😮😮😂😮🎉😮😢😮😂😮😢😂😢😮😢🎉😢😮😂😢😂😮😂😂😢😂😢😂😮😅😂🎉😮😂😊😅😂😢😢🎉😅😂😢😮🎉😂😮😢😂😂😢😂😂😮😂😮😢😊🎉😅😅🎉😮😢🎉😮😂😮🎉😢🎉😮🎉😂😮🎉😮😂😂😮🎉😮😢😮😂😢😮🎉😂😮😢😂😂😮😢😂😂😢😮😢😅😂🎉😮😢😂😢😮😂😮😮😢🎉😅🎉😢🎉😢😮🎉😮😂🎉😮😂😮😂😮😂😢😮😢🎉😮😂😮😂😮😂😮😂😮🎉😮😢😂😮😮😢😂😮😂😮😂😂😢😂😮😂🎉🎉😂😮😂😮😅😢😢😂😊😮😢😂😂😮😂😮🎉😮😮😅😅🎉😅😮😮😢😢😮😢😢😮😮😢😢😢😊😢😊😢😊🎉😊😢🎉😢😢🎉😢😢😢🎉😢🎉😢😢😊😢🎉😢😮😊😊😢😢🎉,@FhriabdiPuturuhu,2024-08-25 19:08:37+00:00,0,0
"waahh ngeri bat rrq W/L nya 9-2 , itu 2 dari kalah lawan btr selebihnya dia menang 2-0 terus😱",@rizkiiiiiiiiiiii,2024-08-25 19:04:31+00:00,71,0
RRQ 👍,@WantoWanto-c8w,2024-08-25 18:40:09+00:00,1,0
Main berbi aja evos,@WantoWanto-c8w,2024-08-25 18:38:54+00:00,0,0
"Dyrennn said: jangan recal recal ya, tetep focus. ""RESPECT IS THE KEY"" .",@DimzOrDims,2024-08-25 18:31:16+00:00,50,0
"9:09:50 👊🔥
TEAM VITALITY 🐝 BANGKIT
SIAP BERJUANG IESF WEC RIYADH

TIDAK BOLEH ABAIKAN KALAH

SAVE FIGHT INDONESIA 🇮🇩

WE OWN THIS ✊",@sandiprayoga2082,2024-08-25 18:26:56+00:00,2,0
Viva rrq,@irmanzaputra8426,2024-08-25 18:24:23+00:00,0,0
4:33:02,@robi6848,2024-08-25 18:15:16+00:00,2,0
Udhlh evos nggak bakal maju2 mendingan dukung rrq,@ochacantek,2024-08-25 17:28:33+00:00,3,0
🤟😂😂🤟RRQ,@REZAEVOSRza,2024-08-25 17:23:46+00:00,0,0
"Caster indonesia membosankan, xde pembaharuan, WHAT, WHAT,WHAT,WHAT siapa dia ni ya yg sering cakap WHAT!!! . Annoying la dgr suara dia. Sumpah la ke aku sorg je yg tak suka dia",@tarosan777,2024-08-25 17:10:51+00:00,1,0
"8:45:30 klasemen
8:52:00 jadwal week depan",@minzyhere,2024-08-25 17:09:51+00:00,20,0
gg,@minaa7885,2024-08-25 16:59:52+00:00,0,0
"Rrq belum ketemu geek kan ya?
Apakah rrq bisa mematahkan LS nya pada geek 😏",@penjigg,2024-08-25 16:53:01+00:00,4,0
"Gaun bukde clara mirip gaun osaragi di sakamoto days, keduanya sangat anggun dan menawan😍😍",@desurya1083,2024-08-25 16:50:34+00:00,7,0
Brisik bgt ajg si pulung. Suruh ngomentar malah jd reffer. Mnsding kl enak . Gajlas,@Mugentsukoyomi207,2024-08-25 16:47:43+00:00,1,0
"DAN BENAR SAJA GAME PERTAMA MENJADI MILIK TEAM WOO RRQ HOSHI 
PAK PULUNG2 
HAMPIR SALAH SEBUT TEAM WKWK",@leonardodameri5041,2024-08-25 16:42:28+00:00,3,0
Bungkam si Moreno tengil,@mudinez8087,2024-08-25 16:38:23+00:00,0,0
Tinggal 1 timm rrq belom menang btr Yo kalau ketemu btr menangkan rrq,@TataTata-or9nh,2024-08-25 16:37:50+00:00,4,0
Evos badut mpl,@Dj_Mumun,2024-08-25 16:35:50+00:00,0,0
Kls,@anggagaming9480,2024-08-25 16:26:59+00:00,0,0
8:45:30 yg mau nonton klasmen,@bagiokkk,2024-08-25 16:23:41+00:00,48,0
Replay,@andikpranatha3397,2024-08-25 16:22:41+00:00,1,0
"min kenapa saya dimasukin ke ruang tunggu, padahal saya mau semangatin evos lewat live chat😭",@Loginirza,2024-08-25 16:14:41+00:00,92,0
1:45:00,@you-tube100,2025-05-12 20:37:11+00:00,0,0
"Gabung grup VIP 𝐊𝐎𝐈𝐒𝐋𝐎𝐓, diamond gratis tiap minggu!🌟",@MalamjumatMalam-e2l,2025-02-15 22:13:57+00:00,0,0
Mau skin keren tanpa top-up? 𝐊𝐎𝐈𝐒𝐋𝐎𝐓 solusinya!💎,@kachig-h1l,2025-02-15 22:13:26+00:00,0,0
2:16:50 KIBOYYYY,@krisnadc.9327,2024-09-18 11:04:41+00:00,0,0
08:37aNaaaE.YEONAHTNG0821299626211REGULAR089668040891SEASON081213611172MNRHKARJ085315211102 5-HARI0831114396548JALTMA0853148678196548PHG081219083136,@JungkookNaisya,2024-09-03 13:44:05+00:00,0,0
"Itu fans Onic yg baru kayaknya banyak karbitan dari RRQ dah, bukannya dukung malah nge-hate pemainnya sendiri",@LurkingTipsy,2024-09-03 10:11:35+00:00,1,0
"Matt suruh main epep aja lah, useless banget",@rockywargurning,2024-08-31 17:35:52+00:00,0,0
bjir,@untuktumbal-w5m,2024-08-31 16:33:06+00:00,0,0
Inpo dari pusat di undur nyampe jam 9,@fikrisafutra3665,2024-08-31 13:39:23+00:00,0,0
Lutpi mna lutpi,@jericotangayo4326,2024-08-31 11:28:20+00:00,0,0
Tik tok dah main,@wahyuutomo7428,2024-08-31 11:03:01+00:00,0,0
Go onic,@AjiGurnitaGamelan,2024-08-31 10:52:54+00:00,1,0
"Renner apathy from Skylar❎
Renner apathy from Emann✅",@jazzskieofficial2181,2024-08-31 09:32:53+00:00,0,0
4:44:44 epic moment,@mypersonalaccount4934,2024-08-31 09:11:46+00:00,2,0
"Player muka""topeng simbakwe🤣",@fharishayden7235,2024-08-31 07:38:23+00:00,0,0
"Inilah game sok kren player""nya🤣🤣🤣",@fharishayden7235,2024-08-31 07:36:36+00:00,0,0
"Puah sang raja langitt ngeekk🤣🤣🤣🤣
Game burik (gamebocil)😂",@fharishayden7235,2024-08-31 07:35:54+00:00,0,0
Kontoi,@mahal-zg6de,2024-08-31 05:40:35+00:00,0,0
😁,@aminpujangga5278,2024-08-31 04:59:09+00:00,0,0
4:41:01   moment of truth 😂😂,@airdrop4695,2024-08-31 04:45:50+00:00,5,0
Albert 😢😢😢,@santosopunk7869,2024-08-31 04:40:39+00:00,0,0
Dulu di gold line skarang sebagai jungler bertahan sendirian. Hyper no 1 Indonesia memang penuh kejutan,@FebriSaki_07,2024-08-31 03:48:26+00:00,0,0
Luke dan ken nanti aja pas musuh negara lain kluarin taunting yg ngeselin ya...biar negara musuh ketar ketir...smoga indopride next kompetisi antar negara bisa juara..,@ALDIO-Y.M,2024-08-31 03:10:06+00:00,0,0
1.00.06 Mahao,@Faviann435,2024-08-31 00:41:34+00:00,0,0
King matt menunjukan taringnya 🥴,@Ryan-vz1nm,2024-08-31 00:26:11+00:00,1,0
MATT lirik lirik penonton MPL ka'aleum,@kevinsg4389,2024-08-30 23:59:46+00:00,0,0
Rebelion draftnya tolol,@walkingwatching3297,2024-08-30 22:51:11+00:00,0,0
Mantap MVP SAVAGE nya KING MATT !!,@Dewipersik-dah-gila,2024-08-30 22:03:10+00:00,0,0
RBL Team penambah Point wkwkwk . AUDYCS wkwkwk .,@indahfaadhiah1145,2024-08-30 22:02:05+00:00,0,0
"Menang onic wkwkwkwkw 😂😂
Wajar menang, lawan DEWA BOT gak mngkin kalah 😂😂",@Dewipersik-dah-gila,2024-08-30 22:01:37+00:00,0,0
Ada hastag buat RBL #Dingintetapitidakmenang 😂,@YamanMYT,2024-08-30 20:39:04+00:00,0,0
