comment,channel_name,date,like_count,dislike_count
41:00,@riskansiswantoko9888,2022-09-15 13:49:32+00:00,0,0
48:20 Coach Ruben Kenapa?,@facerxyz,2022-09-11 13:01:52+00:00,1,0
"akibat jadiin fans sebagai coach 🤣,
congrats RRQ 👏,
2 - 0 lawan Aura, Memori masih World Class tapi skillnya udah gak bisa ngimbangin lagi 😂,
kenapa mental playernya pada down??
apakah harga diri mereka sudah diinjak injak ama fansnya?? 😂

cukup player, coach, dan management yg mengambil keputusan!.
karena gak bisa lu nyuruh fans lu tetep setia, walaupun lu turuti semua kemauannya!.
karena mereka datang juka karena suka, bukan dipaksa!
belajar dari Evos mereka buang semua Dewa Dewi mereka untuk mencapai tujuan, gk peduli apa kata dunia!.",@arivastories,2022-09-03 15:32:39+00:00,0,0
Seru sih cuma bosen aja sama hero jungler tank. Kangen meta jaman dulu jungler mm/assasin yg high mekanik,@Tantrum25,2022-09-03 04:13:52+00:00,0,0
"M4 di Indonesia kan ??
Bikin M4xBlackpink Dong biar ngga kalah seperti PuBg & LoL, 
Pasti keren dah, sekalian nunjukin ML di Asia Selatan, soalnya kalau ngga salah disana lebih ke KOG (AOV) nya,",@yogikhuro7061,2022-09-02 18:59:25+00:00,0,0
TAS TAS TAS NANGIS WKWKWK,@Beastshopfans,2022-09-02 18:50:00+00:00,0,0
#BujedIN #AlphaOUT,@FreeFulan,2022-09-02 18:16:25+00:00,0,0
BTR main di MDL aja adik adik... ONIC gak ada obat bos 😎,@jarasalbarra2999,2022-09-02 17:34:28+00:00,1,0
"EH ANK2 BANGSAD BURUAN EH.TERTOLOL,TERGOBLOK,TERSAMPAH.MENDING MATI DAH...😂😂😂😂",@gerymanullang5407,2022-09-02 17:32:25+00:00,0,0
Wwkw korban ke 2 aura nihh,@nocturnal1654,2022-09-02 16:53:38+00:00,0,0
Sudah 2 team mpl yg -1 map ya ?,@shine.895,2022-09-02 16:40:35+00:00,0,0
Ini kabuki yang emang raja maling atau geek fam mapnya transparant,@pohonjambu5857,2022-09-02 15:58:34+00:00,1,0
HERO NANA SANGATLAH GEMOY|| MAIN BASKET HARUS DI DRIBBLE || AUDIO GAME KU MEMBUATKU ENJOY|| KARENA PAKAI HEADSET JBL|| @anaklucky,@kimpulmedley8726,2022-09-02 15:14:00+00:00,2,0
Congratss Aura dan Onic 👏Nice try Geek dan Btr 👍 #mplidseason10 #week4,@yudhamahaji2653,2022-09-02 14:06:31+00:00,3,0
#4 dalem goa,@jenikurniawan5330,2022-09-02 13:48:52+00:00,0,0
"Semoga gameplay top global aldous saya bisa menginspirasi dan memotivasi kalian semuanya, thank you support 🥰🥰🥰🇮🇩",@dygaming8556,2022-09-02 13:45:32+00:00,1,0
"————–—·MATCH 22·————
(🇮🇩) AURA FIRE vs GEEK FAM (🇮🇩)

GEEK's member spotlight = 44:38
AURA's member spotlight = 47:01

Team head to head = 48:48

• Game 1 • 

Draft = 50:44
Play = 57:44 (23 menit 29 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 1:23:33
Kill participation = 1:24:32
MVP = 1:25:28
Highlight = 1:26:16

———————————————

• Game 2 • 

Draft = 1:32:59
Play = 1:39:46 (22 menit 25 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 2:05:09
Kill participation = 2:05:53
MVP = 2:06:24
Highlight = 2:07:04

———————————————

• Game 3 • 

Draft = 2:18:04
Play = 2:23:58 (16 menit 38 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 2:46:47
Kill participation = 2:47:55
MVP = 2:48:52
Highlight = 2:49:27

Mic check GEEK FAM = 2:51:01
Mic check AURA FIRE = 2:52:38

————–——·MATCH 23·—————
(🇮🇩) ONIC ESPORT vs BIGETRON (🇮🇩)

BTR's member spotlight = 3:55:44
ONIC's member spotlight = 3:58:48

Keys to victory ONIC ESPORT = 4:02:00
Keys to victory BIGETRON ALPHA = 4:02:32

• Game 1 • 

Draft = 4:03:44
Play = 4:11:25 (14 menit 13 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 4:27:50
Kill participation = 4:28:35
MVP = 4:29:30
Highlight = 4:30:01

———————————————

• Game 2 • 

Draft = 4:37:19
Play = 4:49:34 (23 menit 50 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 5:18:48
Kill participation = 5:19:49
MVP = 5:20:20
Highlight = 5:21:04

Mic check pemenang = 5:22:35

———————————————
KLASEMEN (sementara) = 5:25:12
Jadwal minggu ke-4, hari ke-2= 5:34:22
———————————————
Usn MLBB = Zidgarx",@foxysvt6758,2022-09-02 13:39:42+00:00,64,0
"Kabuki 2 kali menn, objektif gaming gaada yang jagain",@jefrijonathanhutauruk6894,2022-09-02 13:36:13+00:00,15,0
janji ga buta map☝😩,@jerryyhh1427,2022-09-02 13:33:30+00:00,14,0
yang penting nggak ngambekan,@HumanKills,2022-09-02 13:29:50+00:00,0,0
Siapapun yg main rrq yg kena di komen wkwk,@hmn6913,2022-09-02 13:28:47+00:00,0,0
🥶🥶🥶🥶,@Arya-ty4to,2022-09-02 13:28:42+00:00,0,0
KOMUNITAS MLBB JADI RUS4K KARENA PARA PR0V0K,@rianpurba3302,2022-09-02 13:21:25+00:00,6,0
5:41:38,@mgxz6961,2022-09-02 13:17:56+00:00,1,0
Mendingan rbl sih dari AURA di mpl season ini,@dylanpross304,2022-09-02 13:17:45+00:00,1,0
"Jadi pendukung BTR harus kuat hati , sering kecewa , kaya gak ada semangatnya ,, bosen NT terus",@captain7656,2022-09-02 13:17:04+00:00,1,0
viva PPQ,@mobilelagger500,2022-09-02 13:16:55+00:00,0,0
🥶,@oghangaming,2022-09-02 13:16:24+00:00,0,0
henceut bereum,@haiban8857,2022-09-02 13:15:25+00:00,1,0
RRQ COACH NYA BAPERAN,@ajaiadam3183,2022-09-02 13:15:12+00:00,1,0
anjay,@haiban8857,2022-09-02 13:15:11+00:00,1,0
6:47:19,@Kazuya75SVTY,2023-10-17 14:01:21+00:00,0,0
3:27:19,@Kazuya75SVTY,2023-10-17 14:00:19+00:00,0,0
27:21,@Kazuya75SVTY,2023-10-17 13:59:47+00:00,0,0
Kakak pivot pivot,@XZMAL-u3z,2023-06-20 00:09:21+00:00,0,0
RRQ turu lawan AURA 🤣,@darkweb0203,2023-03-13 01:30:06+00:00,0,0
Zeys said. THIS PLAYERS IS THE BEST IN THE WORLD WHERE IS THE BEST NOW. DON'T SAY GOOD WORDS WHEN YOUR HAPPY BECOZ IN THE END IT'S HEARTBREAKING. IDIOT MANAGEMENT,@xy_rixtv961,2022-10-02 05:57:32+00:00,0,0
Evos M4 zeys pressure his players. Idiot management.,@xy_rixtv961,2022-10-02 05:54:49+00:00,0,0
"game terburuk rrq , terlalu meremehkan lawan , ini mah draftpick nya acil bukan fiel !",@EXOTIC2905,2022-09-16 18:44:36+00:00,0,0
"Biarrr seneng dulu untuk paraa pendukung aura, evoss dll..nantee nangess...RRQ  kasih kejutan nanti",@Randomchanel12-d7t,2022-09-09 13:44:16+00:00,0,0
Pucuk brrrrrrrrr,@januarramadhan6024,2022-09-08 09:57:19+00:00,0,0
Vyn itu mainnya cerobohhh,@hilmi0229,2022-09-08 09:23:13+00:00,0,0
BALA BALA FOR FUNMATCH MPL,@bayuaryo7392,2022-09-07 16:15:15+00:00,0,0
Setiap  si pisang maen. Kalah mulu,@dianfauziahfauziah293,2022-09-06 15:17:02+00:00,0,0
Kok rrq s10 sering kalah yaa ?????,@yudicuyung13,2022-09-06 15:06:11+00:00,0,0
Dasar pisang,@alvinslash1231,2022-09-06 10:53:35+00:00,0,0
#ACILBEBANRRQ,@MKcek,2022-09-05 14:04:45+00:00,0,0
#BUANGACIL,@MKcek,2022-09-05 14:04:27+00:00,0,0
Gak usah di pake.BANANA,@MKcek,2022-09-05 13:57:43+00:00,0,0
BANANA BEBAAAAANN TEAM,@MKcek,2022-09-05 13:57:32+00:00,0,0
barang kali ada yg mau bersedekah https://www.youtube.com/watch?v=yv3vBtRXaII eheheh thankyou :),@ThisIsSACMusic,2022-09-05 13:07:58+00:00,0,0
BAN KABUKI DI MPL TERLALU OP,@dediwirawan6533,2022-09-05 06:46:02+00:00,2,0
Bersama Acil masuk GOA,@bagusputra6424,2022-09-05 05:27:51+00:00,0,0
5:17:34 epic momen,@mudah522,2022-09-04 18:52:30+00:00,2,0
Gpp tetep dukung RRQ hehe 💃🏻,@dindanova9737,2022-09-04 17:16:16+00:00,0,0
Tetaplah semangat RRQ semoga bisa menang🔥🔥🔥,@StealthSpotter,2022-09-04 13:09:15+00:00,1,0
Diantara semua Julian yang ke pick. Cuma Udil ini satu2nya pemain yang bisa membuktikan betapa OP nya hero itu. Seharusnya Evos respect dan ban Juliannya 😂,@wisnudivayana2344,2022-09-04 11:30:46+00:00,11,0
kesini cuman mau liat si em vi pi em wang ke mpl arena 2022🤪,@juannovsky176,2022-09-04 09:38:03+00:00,0,0
Kenapa aura 2 game dapat first pick?,@yourclown8503,2022-09-04 09:25:27+00:00,0,0
sebuah kerajaan di bakar sama naga,@dewaindra8169,2022-09-04 08:29:40+00:00,0,0
#VIVABAPER,@berkatrivaldosmunte3248,2022-09-04 07:47:29+00:00,0,0
cari seme,@ahmadshohel2721,2022-09-04 07:24:02+00:00,0,0
Game ke 3 evos anncuuurrr maenya gegara dreamss  ..assliiii..blunder bangeett..mukill jugaa. Kwkwkskk.,@nurdiansyah8420,2022-09-04 07:12:26+00:00,0,0
Evos bludernya dari DREAMSS...MAEN KBNYAKAN GAYAAA  ...NANGIS LOOO...,@nurdiansyah8420,2022-09-04 07:09:34+00:00,0,0
Poke rrq,@RR-dv5yy,2022-09-04 07:06:05+00:00,0,0
Gemes banget kyy sama meyden☺️🥰🥰,@selvievalia1602,2022-09-04 06:59:32+00:00,2,0
pertandingan yang sangat hebat,@ridhofiqri5099,2022-09-04 06:59:21+00:00,0,0
setingn belike,@akhmadsidiqamrullah909,2022-09-04 05:38:47+00:00,0,0
Alaaaaaahh Koch nya RRQ nya badut ganti ja Koch nya,@aroziq3398,2022-09-04 04:47:04+00:00,0,0
Star sydrom gak respect hero wkwkwk congkak pula fans nya wkwkwk,@ichauttaran666,2022-09-04 04:46:02+00:00,0,0
"Ganti skaylar, mm cupu",@tonipurba9743,2022-09-04 03:22:04+00:00,0,0
Mukil lo skay lar,@tonipurba9743,2022-09-04 03:20:04+00:00,0,0
8:44:37 kala ko si Joshua Garcia haha,@rimuru1315,2022-09-04 03:03:36+00:00,0,0
acil di lawan .. acil out lah,@trisnaagustian519,2022-09-04 01:39:15+00:00,0,0
8:15:47 mayden,@nth4n,2022-09-04 01:19:45+00:00,6,0
3x clayy main 3x RRQ kalah🤣,@gamingindonesia6826,2022-09-04 00:47:11+00:00,1,0
Udil mulai come back midline tp rasa core,@BebasLihat,2022-09-04 00:26:00+00:00,0,0
"Yg gw penasaran, apa yg terjadi sama rrq?",@Ilyasss.,2022-09-03 23:47:18+00:00,1,0
RRQ tidak baik baik sajaa,@ardasitiamaria4201,2022-09-03 23:36:22+00:00,1,0
"aduh"" gmn nih kids"" epos🤣emot evos🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫",@ivanraditya1124,2022-09-03 22:52:23+00:00,1,0
PANIK GX PANIK LAH MASA GX PANIK,@tukangngopihitam6576,2022-09-03 21:22:22+00:00,0,0
2.....1 BRAVO AE....,@tukangngopihitam6576,2022-09-03 21:22:01+00:00,0,0
Mantapsss juga buat Masha nya Bang Pai👏🥳,@warsono537,2022-09-03 20:08:57+00:00,1,0
Tutor Fanny dan Ling ada di Channel Bang Celi ygyyyy #Alterchamps👏,@warsono537,2022-09-03 20:07:54+00:00,0,0
Gara gara belain buf .Minion tidak terkontrol .jadi kalah blunder taz .,@sakitarislam,2022-09-03 20:05:13+00:00,1,0
"Semua karna acil sih , mending out aja",@achmadsyif4,2022-09-03 20:00:18+00:00,0,0
rrq turun mdl aja,@lanesrarsenal,2022-09-03 19:48:43+00:00,0,0
#acilout,@faishalh1925,2022-09-03 19:47:42+00:00,0,0
rrq badut mpl,@lanesrarsenal,2022-09-03 19:47:28+00:00,0,0
ku kira fany tazz keras ternya fany celiboy lebih berkelass pake zzz,@punyaherdi3260,2022-09-03 19:44:27+00:00,1,0
RRQ RRQ 🤡,@Asholdd,2022-09-03 19:35:00+00:00,0,0
Celiboy 6:12:20,@GovlokCH,2022-09-03 19:30:00+00:00,1,0
"wkwkwk rrq udh kebawa nyaman dizonanya dgn julukan “raja dari segala raja” ga bljr dari kesalahan , perkembangan yg mulai tertinggal oleh player di tim lain , ini si opini gua, #guanetral",@gopalwoi,2022-09-03 19:05:28+00:00,3,0
ACIL NOOB,@m.zidniilmannafia6915,2022-09-03 18:46:50+00:00,0,0
PISANG PISANG,@ahmadrivaldi531,2022-09-03 18:20:51+00:00,0,0
"Guys butuh support dri kalian 🥺
Makasih semoga sehat dan sukses selalu sekeluarga amin 🙏🤲♥️",@Peyosss,2022-09-03 18:18:23+00:00,2,0
3 Telor : 3 ls Mseries,@chilmek2956,2022-09-03 18:06:21+00:00,0,0
CUMA BISA AKAI,@ekaprasetya4926,2022-09-03 17:45:44+00:00,0,0
Tolol AE. Anak haram,@RicoEsa26,2022-09-03 17:41:57+00:00,0,0
Dancok alterIgo,@RicoEsa26,2022-09-03 17:41:38+00:00,0,0
"Raja sedang cosplay jadi plajuri
Tapi tetep semangat untuk team RRQ HOSHI",@satriamaulanaputra7950,2022-09-03 17:22:15+00:00,0,0
Top 2 mvp week kok posisi 5,@elimina6695,2022-09-03 17:20:45+00:00,0,0
#acil_out,@Cleartolandofficial,2022-09-03 17:11:34+00:00,1,0
NT evos gg Ae s,@febrygenbel7111,2022-09-03 17:08:47+00:00,1,0
Yah RRQ :(,@Almo_farm,2022-09-03 17:07:30+00:00,0,0
1:57:50 ramah sekali panutan gua buat ngalahin ego gua sebagai pria dewasa ingat jones hanya gelarnya para pria gajelas  #godiva #respect,@addiixprazz1942,2022-09-03 17:06:57+00:00,0,0
RRQ LGI KELUAR DRI ZONA NYAMANNYA.. MUNGKIN AD SESUATU YG PENGEN MREKA COBA & SEKARANG SEDANG DALAM PROSES PERCOBAANNYA,@ximaprivasi4337,2022-09-03 17:02:56+00:00,1,0
BTR kurang Junglernya aja si Maxx kurang bngt ketawuan match prtama digendong,@kioskasiko5114,2022-09-03 16:59:56+00:00,1,0
RRQ TANPA LEMON LOSE TERUS,@videopenndekchannel7940,2022-09-03 16:56:28+00:00,0,0
Cukup lah rrq jangan kalah lagi,@yanuarbigboz6031,2022-09-03 16:44:48+00:00,1,0
"<><><><>•MATCH 24•<><><><>
[🇮🇩] RRQ HOSHI VS AURA FIRE [🇮🇩]

RRQ,z Member spotlight= 42:26
AURA,z member spotlight= 45:01

Team head to head = 46:35

<><><><><><><><><><><>
°Game1°

Draf pick = 50:39
Play Game = 58:32

Results = 1:23:51
Kill participation = 1:24:57
MVP = 1:25:46
Highlight = 1:26:29

<><><><><><><><><><><>
°Game 2°

Draf pick = 1:33:21
Play Game = 1:40:58

Results = 2:04:42
Kill participation = 2:05:43
MVP = 2:07:01
Highlight = 2:07:51

Mic check pemenang = 2:09:26

<><><><>•MATCH 25•<><><><>
[🇮🇩] EVOS LEGENDS VS ALTER EGO [🇮🇩]

ALTER,z Member spotlight= 3:41:09
EVOS,z member spotlight= 3:45:29

Team head to head = 3:45:08

<><><><><><><><><><><>
°Game1°

Draf pick = 4:19:08
Play Game = 4:28:34

Results = 4:46:05
Kill participation = 4:47:15
MVP = 4:48:23
Highlight = 4:49:22

<><><><><><><><><><><>
°Game 2°

Draf pick = 4:56:21
Play Game = 5:06:23

Results = 5:22:23
Kill participation = 5:23:22
MVP = 5:24:39
Highlight = 5:25:44

<><><><><><><><><><><>
°Game 3°

Draf pick = 5:37:29
Play Game = 5:48:09

Results = 6:15:09
Kill participation = 6:15:53
MVP = 5:16:25
Highlight = 6:17:00

Mic check pemenang = 6:18:13

<><><><>•MATCH 26•<><><><>
[🇮🇩] BIGETRON ALPA VS GEE FAM [🇮🇩]

BTR,z Member spotlight= 7:00:35
GEEK,z member spotlight= 7:02:51

Team head to head= 7:04:29

<><><><><><><><><><><>
°Game1°

Draf pick = 7:09:19
Play Game = 7:16:39

Results = 7:34:12
Kill participation = 7:35:40
MVP = 7:36:35
Highlight = 7:37:04

<><><><><><><><><><><>
°Game 2°

Draf pick = 7:43:03
Play Game = 7:50:55

Results = 8:06:05
Kill participation = 8:07:15
MVP = 8:08:24

<><><><><><><><><><><>
°Game 3°

Draf pick = 8:20:54
Play Game = 8:28:48

Results = 8:51:05
Kill participation = 8:52:14
MVP = 8:57:02
Highlight = 8:53:31

Mic check pemenang = 8:54:55

<><><><><><><><><><><>
Klasemen {sementara} = 8:58:00
Jadwal minggu ke-5 = 9:05:04
<><><><><><><><><><><>

 BY: MOBA ID SKUYYY",@bagarahmobaid3468,2022-09-03 16:41:00+00:00,24,0
"INFO DONG, UDAH ADA AKUN IG ANAK AURA YANG ILANG?",@BlackyWar,2022-09-03 16:38:14+00:00,0,0
"Vin tuh ga jago main Chou, waktu live streaming pke Chou jg cupu",@kopihitam433,2022-09-03 16:33:49+00:00,0,0
"Selama masih ada acil, ya gitu gitu aja",@DOTHAFAMILY,2022-09-03 16:15:46+00:00,9,0
"Semoga gameplay top global aldous saya bisa menginspirasi dan memotivasi kalian semuanya, thank you support 🥰🥰🥰🇮🇩🇮🇩",@dygaming8556,2022-09-03 15:53:41+00:00,1,0
godive udah tobatt... hhehehee,@agialis,2022-09-03 15:36:54+00:00,0,0
Menurutku bukan evos yang kuat tapi rrq yang performanya menurun(bukan maksud dukung rrq). Tim2 lain juga nambah kuat,@muhammadhanif551,2022-09-03 15:30:39+00:00,0,0
Mana pemenang headset JBL nya min?,@Rizlii,2022-09-03 15:30:06+00:00,0,0
"Aku mau sih rrq, evos atau onic gk lolos playoff. Biar tau rasa bagaimana berada dibawah. Kalo lebih bagus rrq dan evos gk lolos playoff aja. Wkwk",@muhammadhanif551,2022-09-03 15:28:55+00:00,3,0
"—————·MATCH 24 ·————–
(🇮🇩) AURA FIRE vs RRQ HOSHI (🇮🇩)

RRQ's member spotlight = 42:26
AURA's member spotlight = 45:01

Keys to victory AURA FIRE = 47:22
Keys to victory RRQ HOSHI = 47:54

• Game 1 • 

Draft = 50:30
Play = 58:38 (22 menit 14 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 1:23:55
Kill participation = 1:24:59
MVP = 1:25:47
Highlight = 1:26:30

———————————————

• Game 2 • 

Draft = 1:33:22
Play = 1:41:05 (15 menit 32 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 2:04:49
Kill participation = 2:05:48
MVP = 2:07:06
Highlight = 2:07:52

Mic check pemenang = 2:09:27

————–——·MATCH 25·—————
(🇮🇩) EVOS LEGENDS vs ALTER EGO (🇮🇩)

AE's member spotlight = 3:41:09
EVO's member spotlight = 3:43:25

Keys to victory EVOS LEGENDS = 3:46:05
Keys to victory ALTER EGO = 3:46:45

• Game 1 • 

Draft = 4:19:10
Play = 4:28:44 (14 menit 34 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 4:46:08
Kill participation = 4:47:17
MVP = 4:48:24
Highlight = 4:49:22

———————————————

• Game 2 • 

Draft = 4:56:22
Play = 5:05:24 (14 menit 28 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 5:22:25
Kill participation = 5:23:24
MVP = 5:24:40
Highlight = 5:25:44

———————————————

• Game 3 • 

Draft = 5:37:31
Play = 5:48:15 (20 menit 11 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 6:15:11
Kill participation = 6:15:55
MVP = 6:16:28
Highlight = 6:17:00

Mic check ALTER EGO = 6:18:14 & 6:19:23
Mic check EVOS LEGENDS = 6:18:49

—————·MATCH 26·————
(🇮🇩) GEEK FAM vs BIGETRON (🇮🇩)

BTR's member spotlight = 7:00:35
GEEK's member spotlight = 7:02:51

Keys to victory GEEK FAM = 7:05:11
Keys to victory BIGETRON ALPHA = 7:05:54

• Game 1 • 

Draft = 07:09:19
Play = 7:16:47 (14 menit 57 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 7:34:15
Kill participation = 7:35:45
MVP = 7:36:38
Highlight = 7:37:04

———————————————

• Game 2 • 

Draft = 7:43:04
Play = 7:51:05 (12 menit 36 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 8:06:08
Kill participation = 8:07:15
MVP = 8:08:28
Highlight = - 

———————————————

• Game 3 • 

Draft = 8:20:58
Play = 8:33:16 (11 menit 50 detik)

(Play dulu kalau engga mau ke spoiler)

Results = 8:51:10
Kill participation = 8:52:17
MVP = 8:53:05
Highlight = 8:53:33

Mic check BIGETRON ALPHA =
8:54:56 & 8:56:04
Mic check GEEK FAM = 8:55:29

———————————————
KLASEMEN (sementara) = 8:58:04
Jadwal minggu ke-4, hari ke-3 = 9:06:01
———————————————
Usn MLBB = Zidgarx",@foxysvt6758,2022-09-03 15:28:09+00:00,102,0
"Dr awal kenal mobile legend langsung dukung RRQ, tapi knp di S10 ini amburadul, pick hero gajelas. Capek bgt liatnya. Dah lah ACIL OUT aja ga si :(",@ardha23,2022-09-03 15:24:49+00:00,6,0
turu ae RRQ..LAWAKK 🤣🤣,@goprekznyil3829,2022-09-03 15:22:56+00:00,0,0
"dr org awam lihat rrq susah lawan betrix dgn damage shotgun setidakny amankn hero it td kalo ga mau pake d ban ,meta skrg betrix it susah d lawan",@flametan1081,2022-09-03 15:19:27+00:00,1,0
"Rrq macam keras kepala n ga mau dnger kritikan , dr org awam  lihat masalah rrq lawan betrix kalo ga mau pake y ban jir",@flametan1081,2022-09-03 15:17:56+00:00,0,0
"S11 kemungkinan besar geek akan bersinar besar,",@mngofficial1613,2022-09-03 15:11:01+00:00,7,0
"Congratss Aura, Alter ego, Btr👏 Nicetry RRQ, Evos, dan Geek👍 kaget liat rrq 0 lagi wkwk, nt rrq #mplidseason10 #week4",@yudhamahaji2653,2022-09-03 15:10:46+00:00,0,0
konsisten ya rrq,@fegivitalis,2022-09-03 15:06:18+00:00,1,0
Ban betrix ajg,@uzamakilkoda7883,2022-09-03 14:59:51+00:00,0,0
Pendragon botttttttttttttttttttttttttttttttttttttt,@amrinsavana7132,2022-09-03 14:57:02+00:00,0,0
Pucuk panas dingin,@bayunr9334,2022-09-03 14:56:47+00:00,1,0
Perjalanan masih panjang🔥 semangat buat semua para tim🇲🇨,@adyx3777,2022-09-03 14:52:36+00:00,4,0
NT EVOS,@bejejoqkq,2022-09-03 14:51:38+00:00,0,0
hatrick telur ygy,@muhammadbagasromadhon8331,2022-09-03 14:50:44+00:00,0,0
Mn rekap ny?,@zeanasya9366,2022-09-03 14:50:23+00:00,0,0
"S10 BENAR BENAR TAK TERDUGA, SEMUA TIM KUAT DAN BISA SALING MENGALAHKAN. KEEP IT UP🔥🔥",@chandrairawan9783,2022-09-03 14:48:50+00:00,46,0
Poke,@geminghous0219,2022-09-03 14:48:49+00:00,0,0
Kkkk,@arlanaja9699,2022-09-03 14:47:19+00:00,0,0
AURAAAA ❤️❤️❤️❤️❤️❤️,@vandrezuerag714,2022-09-03 14:46:54+00:00,8,0
First,@ngekinhere9292,2022-09-03 14:46:36+00:00,1,0
Yeeeeee ALTERCHAMPS FULL SENYUM,@sabit.5912,2022-09-03 14:45:35+00:00,9,0
First,@abiikun4960,2022-09-03 14:45:27+00:00,0,0
3:43:44,@Kazuya75SVTY,2023-10-17 14:20:04+00:00,0,0
KARENA TARGET KITA BUKAN HANYA MPL TAPI TIDAK LOLOS PLAY OFF,@zikoanriko5925,2022-10-03 01:35:47+00:00,0,0
6:12:16 jj viral,@im9064,2022-09-08 14:14:11+00:00,0,0
Semakin seru ☺️☺️👍,@herumotret,2022-09-07 13:46:35+00:00,0,0
haizz suruh belajar mikro dulu.. gausah sok² an recall².. blok 🤣🤣,@yozz237,2022-09-06 13:36:27+00:00,0,0
"aurora next meta, liat lah ntar",@dagohutahaeann,2022-09-06 07:38:54+00:00,0,0
5:28:00,@zhizuke1,2022-09-06 04:13:11+00:00,0,0
Blue is Evos,@Whytack1,2022-09-05 20:44:05+00:00,0,0
bgus bgt main kadita nya ggwp,@gegeksin3533,2022-09-05 20:38:27+00:00,0,0
Evos ⚪,@Whytack1,2022-09-05 20:05:41+00:00,0,0
3:55:32,@revinsutrisno4997,2022-09-05 19:35:37+00:00,1,0
"Gk usah deh mksa Fany kalo gk guna, kasian temen²",@dutagila9855,2022-09-05 18:33:13+00:00,3,0
dear moonton. please kasi jg YUZONG skin DRAGON TAMER ya 😊🙏🏻 masa yang laen dapat sedangkan YUZONG yang beneran DRAGON ga dapat skin DRAGON TAMER 😑 parah banget sih. tolong di dengar ya dear #moonton😁 tq.,@old.radio68,2022-09-05 16:39:52+00:00,0,0
"OPO SEH SWALLOW, CAPER BGT LU 🤣",@filmkita5969,2022-09-05 13:57:39+00:00,0,0
Game mulai gak jls monton taaiklk,@iketutjuliantara0424,2022-09-05 13:13:11+00:00,0,0
"Gara” MPL push rank susahnya mintak ampun selalu ketemu taem” sampah terus
Tolong lah monton kalau orang yang trol” di BAN saja",@iketutjuliantara0424,2022-09-05 13:12:44+00:00,0,0
"Serius nanya, Rebellion tim baru lahir? Pernah menang juga gk di laga yg lain?",@heyliishere3222,2022-09-05 12:56:04+00:00,0,0
haizz di atas clover karna haizz kan lebih modern pemainnya dibandingkan clover jadi mekanik hero masih di pegang haizz seperti kata zeys tapi kalau makro gameplay ya pasti saya pilih clover👍😁,@salsamutiar3536,2022-09-05 12:46:20+00:00,2,0
Bantu guys,@dqsit6969,2022-09-05 11:02:38+00:00,0,0
https://youtu.be/lx-08ODHk68,@dqsit6969,2022-09-05 11:02:31+00:00,0,0
"6:19:31 🔥🤘🔥
Eka Gustiwana X Junno - WE OWN THIS

#MPLCELEBRAT10NS
FOR PROUD TEAM GARUDA CRONUS 🇮🇩

Official Super App Food :

4:21 Grab Food",@sandiprayoga2082,2022-09-05 06:34:48+00:00,0,0
"Best Moment :
5:15:05 > 5:16:05 > 5:17:25

Keira Vanaya Langsung Teriak Berontak 
Berhasil Mengamankan Di Game 2

5:20:02 👏
Alter Ego Harus Meruntuhkan
Pondasi Landak Kuning Di Game 2 ! 😆

MVP : 5:24:39
Highlight : 5:25:22
Mic Check : 6:09:32

Tetap Berlatih Konsisten
Counter Set Up ALTER EGO ! 👉🔥👈

See You In Leg 2 ! 🤫",@sandiprayoga2082,2022-09-05 06:20:06+00:00,1,0
5:30:44,@shawyrafli8142,2022-09-05 06:18:49+00:00,1,0
#GOONIC #GGONIC,@AyahZhafrann,2022-09-05 05:52:52+00:00,0,0
6:22:33 jadwal mpl minggu depan,@rayaaditya1465,2022-09-05 05:10:45+00:00,5,0
Rafaela afk aja,@masdul_pr,2022-09-05 04:23:19+00:00,0,0
"GG EVOS     NT RBL     
GG ONIC      NT AE",@liviamargarita2834,2022-09-05 03:14:26+00:00,0,0
CMS Joomla kakam,@benjaminsinaga9944,2022-09-05 00:48:31+00:00,0,0
RRQ hnya coba2 match,@yudi2267,2022-09-05 00:34:13+00:00,0,0
RRQ CUMA NGEPRANK .. MATCH2 PASTI NGEBANTAI,@yudi2267,2022-09-05 00:33:54+00:00,0,0
KOK ADA YAHH TIM YG KALAH LAWAN RBL🤔🤔🤭🤭😂😂😂😂😂😂😂😂😂😂😂😂😂🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚🥚,@mosksariah7580,2022-09-05 00:19:52+00:00,0,0
Kebanyakan bucin lupa cara retri,@SatriaInc,2022-09-04 22:16:37+00:00,0,0
Mental aman celiboy???,@SatriaInc,2022-09-04 22:16:28+00:00,0,0
